second;src;dst;packetcount;src_ratio;dst_ratio;src_duration_ratio;dst_duration_ratio;TotalPacketDuration;TotalPacketLenght;src_packet_ratio;dst_packet_ratio;DioCount;DisCount;DaoCount;OtherMsg;label
199;9;11;30;0,161290318;1;0,440161109;1;0,44026;2910;0,225686371;1;30;0;0;0;1
200;10;11;156;0,728971958;1;0,70167768;1;0,54118;9984;0,639590025;1;0;156;0;21489;1
200;5;11;30;0,140186921;1;0,143176511;1;0,11043;2910;0,186418965;1;30;0;0;0;1
200;4;11;28;0,130841121;1;0,155145809;1;0,11966;2716;0,173991024;1;28;0;0;0;1
201;4;11;2;0,012658228;1;0,193308413;1;0,23592;194;0,01906072;1;2;0;0;0;1
201;10;11;156;0,987341762;1;0,806691587;1;0,9845;9984;0,980939269;1;0;156;0;21645;1
202;10;11;156;1;1;1;1;1,00026;9984;1;1;0;156;0;21801;1
203;10;11;156;0,951219499;1;0,9556458;1;0,74695;9984;0,927881062;1;0;156;0;21957;1
203;9;11;8;0,048780486;1;0,044354208;1;0,03467;776;0,07211896;1;8;0;0;0;1
204;9;11;22;0,105769232;1;0,209445238;1;0,22623;2134;0,142001599;1;22;0;0;0;1
204;10;11;156;0,75;1;0,53134048;1;0,57391;9984;0,664359868;1;0;156;0;22113;1
204;6;11;30;0,144230768;1;0,259214252;1;0,27998;2910;0,193638548;1;30;0;0;0;1
205;5;11;30;0,161290318;1;0,162199959;1;0,1823;2910;0,225686371;1;30;0;0;0;1
205;10;11;156;0,838709652;1;0,837800026;1;0,9416;9984;0,774313629;1;0;156;0;22269;1
206;4;11;30;0,161290318;1;0,212272316;1;0,21695;2910;0,225686371;1;30;0;0;0;1
206;10;11;156;0,838709652;1;0,787727654;1;0,80508;9984;0,774313629;1;0;156;0;22425;1
207;10;11;156;0,838709652;1;0,575641513;1;0,57573;9984;0,774313629;1;0;156;0;22581;1
207;9;11;30;0,161290318;1;0,424358457;1;0,42442;2910;0,225686371;1;30;0;0;0;1
208;10;11;156;1;1;1;1;0,77676;9984;1;1;0;156;0;22737;1
209;5;11;30;0,1863354;1;0,180835575;1;0,17998;2910;0,219225556;1;30;0;0;0;1
209;6;11;30;0,1863354;1;0,225756988;1;0,22469;2910;0,219225556;1;30;0;0;0;1
209;4;11;30;0,1863354;1;0,358788818;1;0,35709;2910;0,219225556;1;30;0;0;0;1
